event_cause,latitude,longitude,priority,requires_road_closure,duration_min
vehicle_breakdown,12.8425759,77.5885226,Low,0,63.71386355
others,12.9417825,77.7470581,Low,0,99.64480833333333
vehicle_breakdown,13.0356667,77.58912,High,0,19.75909175
vehicle_breakdown,12.9996649,77.6752443,High,0,92.9163563
vehicle_breakdown,13.0360183,77.5891833,High,0,147.61173708333334
construction,12.9839509,77.5286651,High,1,3603.1197480666665
vehicle_breakdown,13.0000387,77.6766808,High,0,31.1868471
others,13.0652039,77.6404893,Low,1,112.65264815
vehicle_breakdown,13.040118,77.5439573,High,0,11.028707233333334
water_logging,13.1287618,77.6140528,High,0,402.88345245
others,12.9975256,77.5470383,High,0,81.24858818333334
vehicle_breakdown,12.9666279,77.5047999,Low,0,50.876807183333334
construction,13.0395117,77.6415371,High,0,1444.87902435
vehicle_breakdown,13.0217783,77.6490837,High,0,25.888201816666665
water_logging,13.1213994,77.6180718,Low,0,197.33674348333335
others,13.0501761,77.5936781,High,0,28.6036425
construction,13.0393919,77.641505,High,0,6.968827316666666
accident,12.9984053,77.663273,High,0,50.145977466666665
vehicle_breakdown,12.9606981,77.5129745,Low,0,56.5959926
road_conditions,12.9106896,77.5512656,Low,0,8448.448308183333
vehicle_breakdown,13.0378433,77.5893717,High,0,13.938969850000001
accident,12.9977614,77.7213522,Low,0,61.85042823333333
vehicle_breakdown,12.9951003,77.5851148,High,0,46.93523065
others,12.9903977,77.5042443,High,0,84.37444583333333
vehicle_breakdown,12.9116817,77.55294,Low,0,69.26106918333333
construction,13.0394604,77.6413768,High,0,1897.86964235
construction,13.0371565,77.5352186,Low,1,28.28856955
construction,13.0322817,77.5876433,High,0,7309.6672438
vehicle_breakdown,13.12554,77.5740088,Low,0,75.54407861666667
vehicle_breakdown,12.9487626,77.6891091,Low,0,2.4556867833333333
vehicle_breakdown,13.0386772,77.5422104,High,0,13.388208883333334
vehicle_breakdown,12.9799067,77.5106977,Low,0,112.37712826666666
vehicle_breakdown,13.0261115,77.5439551,High,0,40.023663983333336
vehicle_breakdown,13.0199933,77.7097567,Low,0,8.368193383333333
vehicle_breakdown,13.0028147,77.6835432,Low,0,109.74121628333334
others,12.9741838,77.5134652,Low,0,5082.92932775
water_logging,13.1287618,77.6140528,High,0,8671.22012235
others,13.0416083,77.5475282,High,0,83.9909704
vehicle_breakdown,13.0012451,77.5841866,High,0,82.32451263333334
vehicle_breakdown,13.0012451,77.5841866,High,0,82.27843179999999
vehicle_breakdown,13.0234375,77.715021,Low,0,34.47710638333333
others,12.90647884,77.47296808,High,0,8803.770182850001
vehicle_breakdown,13.0506439,77.5529418,Low,0,78.09253493333334
vehicle_breakdown,12.9165755,77.6736642,Low,0,2.7855397
vehicle_breakdown,13.0400395,77.5438972,High,1,62.10023035
accident,12.8756455,77.648981,High,0,116.71515604999999
accident,12.8755127,77.6486972,High,0,115.25701389999999
accident,12.8755668,77.6488601,High,0,114.69720166666666
accident,12.8758374,77.6487911,High,0,109.13002826666667
vehicle_breakdown,12.9683883,77.50627,Low,0,134.75408208333334
vehicle_breakdown,12.9137249,77.6785693,Low,0,20.2316355
vehicle_breakdown,12.9989833,77.5843706,High,0,24.70797813333333
vehicle_breakdown,12.9718269,77.7117219,Low,0,34.95256223333333
vehicle_breakdown,13.0587583,77.6328567,High,0,56.3099261
vehicle_breakdown,12.8825091,77.6440547,High,0,33.11645485
vehicle_breakdown,13.0040166,77.5838851,High,0,27.943233333333335
vehicle_breakdown,12.9956979,77.6672693,High,0,28.236750733333334
vehicle_breakdown,13.03950563,77.64149464,High,0,22.40985058333333
vehicle_breakdown,13.0376265,77.5418287,High,0,50.827219183333334
vehicle_breakdown,12.9901257,77.5040668,High,0,121.27505245
vehicle_breakdown,12.9653578,77.7021825,High,0,92.36745463333334
road_conditions,12.90995719,77.54986821,Low,0,6657.361560083333
vehicle_breakdown,13.0870364,77.5952868,High,0,15.887661683333333
vehicle_breakdown,12.9604478,77.5138765,Low,0,126.80761521666666
vehicle_breakdown,13.026353,77.544093,High,0,58.02695011666666
vehicle_breakdown,13.0012166,77.5840582,High,0,28.033226533333334
others,13.0137537,77.6998235,Low,0,139.68356741666668
vehicle_breakdown,13.0361119,77.5348724,Low,0,76.08330763333333
others,13.0282611,77.5618574,Low,0,1938.5710855833333
others,13.1277835,77.6136161,High,0,1323.29262625
vehicle_breakdown,12.9958179,77.584904,High,0,27.20697725
accident,12.862993,77.5149382,Low,0,22.614246416666667
vehicle_breakdown,12.9424283,77.747245,Low,0,44.093461483333336
vehicle_breakdown,13.0236503,77.7163139,Low,0,26.185454216666667
vehicle_breakdown,12.9603849,77.514233,Low,0,54.602729133333334
vehicle_breakdown,12.9890321,77.5078508,High,0,31.42447145
vehicle_breakdown,13.0003154,77.6764894,High,0,30.941467199999998
others,12.9665073,77.5127583,Low,0,7305.7856726166665
others,13.0517848,77.6310318,High,0,104.52003925000001
others,13.0312568,77.5772563,Low,0,614.3931757833333
vehicle_breakdown,12.9039965,77.5108461,Low,0,66.87167588333334
vehicle_breakdown,12.9466212,77.698561,High,0,83.40713503333333
vehicle_breakdown,12.9191487,77.542111,Low,0,57.44499458333333
vehicle_breakdown,12.9889822,77.5072463,High,0,70.84300005
vehicle_breakdown,13.0410108,77.5451817,High,0,25.452439733333332
vehicle_breakdown,13.0416267,77.548411,High,0,78.82542815000001
construction,13.0485257,77.6454283,Low,0,295.5893642333333
vehicle_breakdown,13.0000936,77.676386,High,0,94.23299795
vehicle_breakdown,12.9386684,77.5222223,High,0,90.34264485
vehicle_breakdown,13.0245608,77.5855633,High,0,12.675188133333334
vehicle_breakdown,12.9213061,77.7361817,Low,1,4.565127216666666
others,12.9668967,77.610555,Low,0,203.8280376
others,12.9647158,77.5839903,High,0,8589.098377216667
vehicle_breakdown,12.9581237,77.5739029,Low,0,97.63435158333333
vehicle_breakdown,12.9576503,77.55271,High,0,29.369336083333334
others,12.9591732,77.6571489,High,0,8503.662806933333
vehicle_breakdown,12.9533519,77.5421555,High,0,59.16374196666666
vehicle_breakdown,13.0362686,77.5248329,High,0,18.19665601666667
vehicle_breakdown,13.0414837,77.5167294,High,0,52.713643133333335
vehicle_breakdown,12.9317517,77.5797388,Low,0,119.25386498333334
vehicle_breakdown,12.8407422,77.6761962,Low,0,22.123204533333332
others,12.9160567,77.5855433,Low,0,2735.9749068833335
vehicle_breakdown,12.8701554,77.6532595,High,0,88.40484938333334
vehicle_breakdown,12.9678267,77.5873567,High,0,35.16567031666667
pot_holes,13.0259104,77.5347535,Low,0,3035.5120126333336
pot_holes,12.8997318,77.6008541,High,0,4295.294638583333
vehicle_breakdown,13.0087048,77.5691774,Low,0,71.16974789999999
vehicle_breakdown,12.9644682,77.586015,High,0,43.43354016666667
others,12.8461033,77.6589267,Low,0,31.145576100000003
vehicle_breakdown,13.0262013,77.6363894,High,0,91.35186411666668
vehicle_breakdown,12.9734483,77.5813283,Low,0,50.2345196
vehicle_breakdown,13.0171019,77.5568573,High,0,30.345930816666666
vehicle_breakdown,12.9636427,77.5841997,High,0,99.41600825
vehicle_breakdown,13.2645011,77.7187932,Low,0,107.3207998
vehicle_breakdown,12.982525,77.5696167,Low,0,44.53869965
vehicle_breakdown,12.9573967,77.55177,Low,1,53.103843383333334
vehicle_breakdown,13.0180751,77.5835767,High,0,114.13534746666666
vehicle_breakdown,13.122685,77.61158,High,0,20.413769233333333
vehicle_breakdown,12.9740568,77.5817343,Low,0,52.04973218333334
vehicle_breakdown,12.9738982,77.5694867,Low,0,71.04905861666666
others,13.0992277,77.5972877,High,0,141.81894821666668
vehicle_breakdown,13.0175906,77.555508,High,0,58.346161116666664
others,13.1228763,77.61111,High,0,4008.7431538333335
vehicle_breakdown,12.9743459,77.5782828,Low,0,64.19872528333333
accident,13.1398463,77.6175835,High,0,16.327909866666666
accident,13.1399908,77.6176147,High,0,14.426824566666665
vehicle_breakdown,12.9554841,77.5857974,Low,0,44.04752773333333
vehicle_breakdown,12.9727895,77.5945381,High,0,23.041984366666668
vehicle_breakdown,12.9842379,77.7508293,Low,0,32.76764323333334
road_conditions,12.9838641,77.5967127,High,0,4665.631800966667
others,12.9825394,77.5680497,Low,0,49.172535466666666
construction,13.0416363,77.6135894,High,0,5001.927343483333
vehicle_breakdown,12.8553985,77.6651426,Low,0,60.23542993333333
congestion,12.9171875,77.5868681,Low,1,42.636129950000004
vehicle_breakdown,12.9135866,77.5590245,Low,0,19.04382405
vehicle_breakdown,12.9557367,77.5460608,High,0,24.4252093
vehicle_breakdown,12.9574675,77.5519898,High,0,90.33891258333333
vehicle_breakdown,12.94077639,77.5313357,High,0,51.137137599999996
vehicle_breakdown,12.9754056,77.5759283,Low,0,10.2221026
vehicle_breakdown,12.9355386,77.6246717,High,0,21.25293735
accident,12.9685001,77.6059821,High,0,75.20685893333332
vehicle_breakdown,12.9600197,77.7015047,High,0,53.12340725
vehicle_breakdown,13.019645,77.5318817,Low,0,13.687693916666666
vehicle_breakdown,13.0294335,77.631072,High,0,51.91812203333333
vehicle_breakdown,13.0180643,77.5593662,High,0,63.94471371666667
vehicle_breakdown,12.9928507,77.5741189,Low,0,53.43984021666667
others,12.9533569,77.5420968,High,0,4665.349976066666
vehicle_breakdown,12.9672736,77.5873098,High,1,42.883703016666665
vehicle_breakdown,13.0297868,77.5380071,High,0,40.50562813333333
construction,12.9550561,77.7008187,High,0,2871.7622427333336
vehicle_breakdown,12.9170396,77.5851193,Low,0,62.597001066666664
vehicle_breakdown,12.92247,77.6692567,High,0,114.98783913333334
congestion,12.9682367,77.5702465,Low,0,55.54801945
vehicle_breakdown,12.9270757,77.6205527,High,0,47.083670383333335
accident,13.1007263,77.5822978,Low,0,85.21886508333334
vehicle_breakdown,12.9540456,77.543412,High,0,5.5721584166666664
vehicle_breakdown,13.09311,77.5958233,High,0,7.866056400000001
vehicle_breakdown,12.9568784,77.7027456,High,0,78.65082263333333
pot_holes,12.9531558,77.7004143,High,0,1417.0408469
vehicle_breakdown,12.9609277,77.6384884,High,0,4.570926633333333
others,13.2572903,77.7127351,Low,0,41.368442566666666
others,13.0445056,77.5625478,High,0,1673.7103156666667
vehicle_breakdown,12.9834776,77.5946468,High,0,90.37927065000001
others,13.1214286,77.6102279,High,0,250.19651421666669
vehicle_breakdown,12.9448383,77.597145,Low,0,40.86747448333333
vehicle_breakdown,13.0218824,77.5328228,Low,0,50.3255556
vehicle_breakdown,13.1217116,77.6112022,High,0,68.16662336666667
vehicle_breakdown,13.0949315,77.597112,High,0,103.64486746666667
others,12.9995155,77.5408225,Low,0,27.78847215
others,12.9798234,77.5727234,Low,0,54.73600583333334
accident,13.0393213,77.5195841,High,0,36.67476746666667
pot_holes,12.9551503,77.7008913,High,0,8942.389955716668
vehicle_breakdown,12.9364825,77.5174527,High,0,38.7856253
vehicle_breakdown,12.984249,77.6425182,High,0,43.62368715
vehicle_breakdown,12.9568493,77.596148,Low,0,105.08628935
vehicle_breakdown,13.0136323,77.5670674,High,1,15.29187335
vehicle_breakdown,12.9549589,77.5805541,Low,0,9.065334083333333
vehicle_breakdown,12.9643483,77.5968067,High,0,40.43931741666667
road_conditions,13.0388129,77.6250615,High,0,33.66901506666667
tree_fall,12.9336917,77.6863341,High,0,77.93821268333333
accident,13.0749633,77.59257,High,0,15.615314166666668
vehicle_breakdown,12.9909938,77.5717929,Low,0,84.26732303333333
vehicle_breakdown,12.9769123,77.5860171,Low,0,9.7192566
vehicle_breakdown,13.0097232,77.6972405,Low,0,84.81419685
accident,13.0950829,77.5972815,High,0,59.43833245
accident,13.0098119,77.5710695,Low,0,77.63881098333333
vehicle_breakdown,12.9457163,77.5284767,High,0,72.52724768333333
vehicle_breakdown,13.0185739,77.5554486,High,0,104.03651015
pot_holes,12.9559557,77.6938338,High,0,84.90187545
vehicle_breakdown,12.9366267,77.6929083,High,0,78.27243788333334
vehicle_breakdown,12.9529966,77.5416452,High,0,14.931522066666668
vehicle_breakdown,13.0146648,77.5733395,Low,0,37.40827121666667
vehicle_breakdown,13.0976265,77.5918504,High,0,32.287891466666665
vehicle_breakdown,12.9273352,77.680075,High,0,23.4285513
vehicle_breakdown,13.0147261,77.5839062,High,0,136.78986316666666
vehicle_breakdown,13.0145617,77.5730783,Low,0,13.487757566666666
others,12.9858483,77.5894331,High,0,28.944295833333335
others,13.0456698,77.556211,High,0,10.306896266666666
vehicle_breakdown,13.102133,77.5865455,Low,0,36.74988463333333
vehicle_breakdown,12.98255063,77.63770496,High,0,3.140068266666667
vehicle_breakdown,13.0148748,77.5725866,Low,0,12.550240633333335
vehicle_breakdown,13.1022979,77.58612,Low,0,3.3893408166666665
vehicle_breakdown,12.959612,77.5559197,High,0,74.20677181666666
vehicle_breakdown,13.0460115,77.5561219,High,0,6.094190583333333
vehicle_breakdown,12.955904,77.7172765,High,0,162.0267134
vehicle_breakdown,12.9075832,77.6282825,High,0,15.520445366666667
vehicle_breakdown,12.9641281,77.5814045,High,0,81.50184441666667
vehicle_breakdown,12.9879048,77.7338598,Low,0,26.36466031666667
vehicle_breakdown,13.0165143,77.5615383,High,0,50.51885516666667
vehicle_breakdown,12.955154,77.5856293,Low,0,51.39911233333333
vehicle_breakdown,13.0807267,77.5932829,High,0,74.97160621666667
vehicle_breakdown,13.063775,77.5935833,High,0,116.95864045
vehicle_breakdown,12.9546171,77.5442979,High,0,11.41171555
vehicle_breakdown,12.9439816,77.5679382,Low,0,98.24602408333334
vehicle_breakdown,13.0145669,77.58389955,High,0,67.97322405
others,12.9539511,77.5854439,Low,0,110.96327143333333
vehicle_breakdown,12.955625,77.5857017,Low,0,16.688940616666667
others,12.9194436,77.6214189,High,0,286.8181712166667
vehicle_breakdown,13.0084993,77.6956301,Low,0,127.14900161666667
vehicle_breakdown,12.9077387,77.5857106,High,0,20.7539686
vehicle_breakdown,12.9620386,77.6418128,High,0,69.78363693333334
vehicle_breakdown,13.0187359,77.5581175,High,0,2.1166342
vehicle_breakdown,12.9661357,77.5867781,High,0,159.76517208333334
vehicle_breakdown,13.0287662,77.5398698,High,0,75.34786806666666
vehicle_breakdown,12.9650713,77.6067195,High,0,70.3720422
vehicle_breakdown,12.9803266,77.5708272,Low,0,105.80286051666667
vehicle_breakdown,13.1037794,77.6008869,High,0,37.210154933333335
vehicle_breakdown,12.98646261,77.54946852,High,0,61.66422065
vehicle_breakdown,12.9365506,77.5186746,High,0,65.48658305
vehicle_breakdown,12.9762309,77.6018001,High,0,74.64067675
vehicle_breakdown,12.9808194,77.5706632,Low,0,59.080220149999995
others,13.0082341,77.6952922,Low,0,9913.279195233334
accident,13.0167911,77.6605001,High,0,21.757424
vehicle_breakdown,12.9715363,77.5934875,High,0,34.755479933333326
vehicle_breakdown,12.9621302,77.5335461,High,0,13.018610533333334
construction,13.0403988,77.62432276,High,0,124.48846268333334
congestion,13.0413731,77.6226451,High,0,97.18107958333333
water_logging,12.9382241,77.6978805,High,0,3688.3307549166666
others,12.9602459,77.6415354,High,0,59.494905499999994
pot_holes,12.9751833,77.58241,Low,0,97.88214631666666
vehicle_breakdown,13.1025682,77.5998215,High,0,111.66404631666666
vehicle_breakdown,12.9517504,77.4995444,Low,0,75.91999933333334
vehicle_breakdown,12.9666771,77.6086475,High,0,23.28740005
vehicle_breakdown,12.9645367,77.5733653,High,0,34.048471166666666
vehicle_breakdown,13.0448184,77.5049414,High,0,7.489767433333333
vehicle_breakdown,12.9607909,77.6378867,High,0,144.85944098333331
vehicle_breakdown,12.98267965,77.63678454,High,0,10.712838766666666
vehicle_breakdown,12.9630917,77.5670733,High,0,53.03763343333333
vehicle_breakdown,12.9757824,77.560073,High,0,69.13833371666666
vehicle_breakdown,12.9604318,77.5042754,Low,0,146.44818733333335
vehicle_breakdown,12.9654378,77.6175455,Low,0,22.930431433333336
others,12.9245832,77.649611,High,0,606.2956126833334
vehicle_breakdown,13.0290134,77.5401683,High,0,29.652116483333334
others,12.9754625,77.5707518,Low,0,8648.681363966667
others,12.9561208,77.6938418,High,0,218.97665736666667
vehicle_breakdown,12.9556655,77.7005733,High,1,38.99701985
road_conditions,12.9440124,77.6068594,High,0,31.40482066666667
others,12.9824499,77.5928997,High,0,32.9574732
vehicle_breakdown,13.018281,77.5556398,High,0,54.968492516666664
vehicle_breakdown,13.015132,77.5841563,High,0,6.392379616666667
vehicle_breakdown,12.8695892,77.6546541,High,0,9.597317949999999
others,12.9522637,77.5408637,High,0,152.36606333333333
vehicle_breakdown,13.010822,77.5838862,High,0,3.10067255
others,13.0440456,77.5551134,High,0,1977.0458006333333
vehicle_breakdown,12.9589941,77.527017,High,0,106.81585711666666
vehicle_breakdown,12.9817447,77.5949875,High,0,97.3695523
vehicle_breakdown,12.9884191,77.5888133,High,0,48.415913599999996
others,12.8699632,77.6531158,High,0,865.5403809
vehicle_breakdown,12.971497,77.6581488,Low,0,2.6516332666666664
construction,12.920906,77.6002661,High,0,11.78033255
vehicle_breakdown,13.018636,77.5583776,High,0,115.87354140000001
vehicle_breakdown,12.9514517,77.5372009,High,1,14.455940533333335
vehicle_breakdown,12.971263,77.594313,High,0,38.123049349999995
vehicle_breakdown,13.0162615,77.5840649,High,0,6.232070666666667
vehicle_breakdown,12.9614485,77.5611572,High,0,37.45476503333334
vehicle_breakdown,12.955925,77.5461403,High,0,44.45212466666667
vehicle_breakdown,13.0993579,77.5974597,High,0,53.110473666666664
vehicle_breakdown,13.0159084,77.5540158,High,0,31.9243745
vehicle_breakdown,13.1905183,77.6458767,High,0,98.95300796666668
vehicle_breakdown,13.0176175,77.5572677,High,0,26.654573000000003
vehicle_breakdown,13.0443183,77.5567474,High,0,36.75914435
vehicle_breakdown,12.957945,77.5534514,High,0,150.89506383333335
vehicle_breakdown,13.0441564,77.5098069,High,0,50.57958421666667
vehicle_breakdown,12.90665717,77.54687078,Low,0,16.589146799999998
road_conditions,13.0145233,77.5839869,High,1,288.8241364
vehicle_breakdown,12.9568062,77.5491629,High,0,137.25990439999998
vehicle_breakdown,12.9678093,77.5681249,Low,0,124.67001535
vehicle_breakdown,12.9183015,77.6419329,High,0,39.28464615
vehicle_breakdown,12.9807419,77.5490731,High,0,9.58248465
vehicle_breakdown,12.9691233,77.5874239,High,0,3.5625392166666665
vehicle_breakdown,13.009539,77.6970074,Low,1,42.98520965
vehicle_breakdown,12.9869408,77.5189607,High,0,30.007936166666664
vehicle_breakdown,12.9761392,77.5645986,High,0,140.95731608333332
vehicle_breakdown,12.9858849,77.5227976,High,1,63.96499075
others,12.9526488,77.699876,High,0,99.96852326666666
vehicle_breakdown,12.9425141,77.5254893,High,0,36.38478976666667
vehicle_breakdown,12.9282977,77.5459634,High,0,116.45913183333333
vehicle_breakdown,13.0424115,77.5925746,High,0,32.58043245
vehicle_breakdown,13.039208,77.5183806,High,0,17.136627316666665
others,12.9237306,77.6474668,High,1,24.443889966666667
road_conditions,12.98066,77.5973363,High,0,245.91660705
road_conditions,13.0146481,77.5839784,High,0,61.000142933333336
others,12.9759169,77.5872273,Low,0,75.05420305
vehicle_breakdown,13.0461559,77.5043676,Low,0,63.04091908333333
vehicle_breakdown,12.9422816,77.6972978,High,0,66.10421948333334
vehicle_breakdown,12.9705526,77.5869031,High,0,4.311332166666667
vehicle_breakdown,12.9530767,77.5418967,High,0,101.3939446
vehicle_breakdown,13.0110103,77.5836395,High,0,71.66695605
vehicle_breakdown,13.0444098,77.5091487,High,0,15.909199300000001
vehicle_breakdown,13.0139284,77.5837687,High,0,26.8771284
vehicle_breakdown,13.0095235,77.6971236,Low,0,22.19168823333333
vehicle_breakdown,13.0279028,77.5353479,High,0,52.31364178333333
vehicle_breakdown,12.9571883,77.5924233,Low,1,0.9619578
vehicle_breakdown,12.9570052,77.592585,Low,0,8.666933766666666
vehicle_breakdown,12.9183119,77.6213645,High,0,37.48756958333333
vehicle_breakdown,12.989235,77.5503267,High,0,53.397788483333336
vehicle_breakdown,12.9622433,77.5628658,High,0,7.550525633333334
vehicle_breakdown,12.9648247,77.5860978,High,1,18.3150515
vehicle_breakdown,13.0082175,77.5718546,Low,0,25.91794045
vehicle_breakdown,12.92517281,77.55040954,High,0,57.282264366666666
vehicle_breakdown,12.9318961,77.5445289,High,0,146.17011165
vehicle_breakdown,12.9267553,77.5480187,High,0,56.04167118333333
vehicle_breakdown,12.8728187,77.651366,High,0,36.529660166666666
vehicle_breakdown,12.9800837,77.5708938,Low,0,88.99168374999999
road_conditions,12.9841251,77.7523025,Low,0,1346.5596524833334
vehicle_breakdown,13.0124854,77.5690706,Low,0,32.26246835
others,12.9835042,77.7542333,Low,0,1343.1174781
road_conditions,13.014242,77.5837912,High,0,31.613101583333332
vehicle_breakdown,12.9604518,77.5568989,High,0,20.894928466666666
vehicle_breakdown,12.9588379,77.5167415,Low,0,75.49992103333334
vehicle_breakdown,13.0170526,77.6610443,High,0,9.365974849999999
water_logging,13.010126,77.697428,Low,0,8320.420942866667
others,12.9715567,77.61055,High,0,49.59777256666666
vehicle_breakdown,12.975301,77.5528909,High,0,72.36508631666668
vehicle_breakdown,13.0115219,77.6982565,Low,0,2.1333690666666665
accident,13.0676698,77.5933693,High,0,61.2137216
vehicle_breakdown,13.0462883,77.5559138,High,0,33.22631478333333
others,12.9819749,77.5946058,High,0,135.58937761666667
vehicle_breakdown,13.0283245,77.5191569,Low,0,74.80607221666668
vehicle_breakdown,12.97570957,77.56103534,High,0,66.17483445
vehicle_breakdown,12.9757999,77.5874675,Low,0,39.06277933333333
vehicle_breakdown,13.0361728,77.5253839,High,0,5.6882595333333335
vehicle_breakdown,12.9879355,77.5806882,Low,0,69.60687666666666
vehicle_breakdown,12.90665577,77.54570637,Low,0,131.71085216666668
vehicle_breakdown,12.8696027,77.6535417,High,0,24.13871885
vehicle_breakdown,12.9677167,77.5879114,High,0,54.60528863333333
vehicle_breakdown,13.121748,77.6112371,High,0,12.500674383333335
vehicle_breakdown,12.9610754,77.5591434,High,0,10.356196149999999
vehicle_breakdown,12.8718258,77.6512363,High,0,162.5665779
vehicle_breakdown,12.9420143,77.6971725,High,0,39.86270186666666
vehicle_breakdown,13.030269,77.6306842,High,0,19.595001083333333
others,12.9744637,77.5780192,Low,0,18.232261750000003
vehicle_breakdown,13.0935833,77.597035,High,0,8.450361483333333
vehicle_breakdown,12.9554605,77.5921855,Low,0,87.37563088333333
vehicle_breakdown,12.9163048,77.6362865,High,0,81.59911578333335
vehicle_breakdown,13.0391417,77.5896083,High,0,7.9433346333333334
vehicle_breakdown,13.0348604,77.5295743,High,0,15.30609795
others,13.0436796,77.5537056,High,0,425.97661755
construction,13.0189794,77.6560546,High,1,84.54522296666667
vehicle_breakdown,12.953035,77.541695,High,0,7.529350916666667
vehicle_breakdown,13.0377031,77.5221845,High,0,30.706076783333334
vehicle_breakdown,13.0299338,77.537971,High,0,66.04253946666667
vehicle_breakdown,12.9657332,77.5747475,High,0,28.7881664
road_conditions,13.03937262,77.58946005,High,0,282.6844774666667
vehicle_breakdown,12.9652339,77.586865,High,0,13.244365666666665
vehicle_breakdown,12.9765011,77.60121,High,0,78.62757426666667
construction,12.9738007,77.6128385,High,0,149.8709145
vehicle_breakdown,12.9951683,77.60826,Low,0,50.02411501666666
others,12.9833671,77.5961021,High,0,187.27650548333335
vehicle_breakdown,12.9531981,77.5418085,High,0,19.0847936
vehicle_breakdown,13.0167089,77.56125,High,0,17.231514116666666
vehicle_breakdown,12.9042732,77.6273591,High,0,1.4245817833333334
vehicle_breakdown,12.94357128,77.52651089,High,0,89.9522413
vehicle_breakdown,12.8696266,77.6544993,High,0,59.550443333333334
vehicle_breakdown,13.0331916,77.5410117,High,0,89.7169197
pot_holes,13.0395183,77.5895333,High,1,285.07037575
vehicle_breakdown,12.9757417,77.5623567,High,0,31.16099865
vehicle_breakdown,12.9234334,77.5801682,Low,0,56.05031413333334
vehicle_breakdown,12.9210909,77.6202132,High,0,114.57613495000001
vehicle_breakdown,12.9720341,77.6195253,High,0,35.652395733333336
vehicle_breakdown,12.9494619,77.5367796,High,0,32.90016421666667
vehicle_breakdown,12.9880208,77.5097003,High,0,81.95171803333332
vehicle_breakdown,12.9463439,77.5959129,Low,0,91.13215373333334
vehicle_breakdown,13.0185251,77.555344,Low,0,96.69552313333334
vehicle_breakdown,13.0765848,77.5928971,High,1,33.596919400000004
vehicle_breakdown,12.9761296,77.5644983,High,0,1.7148693166666669
vehicle_breakdown,13.0436334,77.5085101,High,0,33.985266100000004
vehicle_breakdown,12.9755916,77.626261,High,0,46.4795299
vehicle_breakdown,12.9930741,77.5953395,Low,0,140.87877841666665
accident,12.9772619,77.5855295,Low,0,30.651319966666666
road_conditions,12.94509038,77.52761312,High,0,1564.7028752166666
vehicle_breakdown,12.9380854,77.6280395,High,0,41.87327523333333
vehicle_breakdown,12.9785728,77.5851419,Low,0,18.1132444
vehicle_breakdown,12.9200999,77.6207323,High,0,22.29174835
vehicle_breakdown,12.9755981,77.5540052,High,0,35.64787915
vehicle_breakdown,13.0079755,77.6922005,Low,0,61.508581766666666
vehicle_breakdown,12.953135,77.543355,Low,0,69.16106485
vehicle_breakdown,12.9592633,77.65562,High,0,21.842817266666668
vehicle_breakdown,13.0399989,77.5181856,High,0,6.345362283333333
accident,13.1008376,77.5997292,High,0,38.393301550000004
vehicle_breakdown,13.0089831,77.5804427,Low,0,14.366989850000001
vehicle_breakdown,13.0147468,77.5841493,High,0,115.13290099999999
vehicle_breakdown,12.976525,77.5863883,Low,1,109.37136253333333
others,12.9757721,77.5524786,High,0,2.269037
others,12.9757672,77.5524914,High,0,85.97490423333333
vehicle_breakdown,13.0400284,77.518141,High,0,43.36787996666667
vehicle_breakdown,12.9437231,77.5679238,Low,0,78.53859609999999
road_conditions,13.0449289,77.5567256,High,0,2434.732365266667
vehicle_breakdown,12.9652524,77.5865938,High,0,54.04092538333334
vehicle_breakdown,12.9889233,77.5081603,High,0,125.2718676
vehicle_breakdown,12.9779433,77.58451,Low,1,22.256770483333334
vehicle_breakdown,12.9197361,77.6209668,High,0,48.62803473333334
vehicle_breakdown,12.9614255,77.5627796,High,0,63.322104683333336
accident,13.091295,77.5952417,High,0,30.054063183333334
others,13.1056933,77.6012567,High,0,4199.15399095
vehicle_breakdown,13.0187672,77.5576035,High,0,82.14613223333335
vehicle_breakdown,13.0284821,77.6316321,High,0,100.85719166666667
vehicle_breakdown,12.9570831,77.7004329,High,0,11.0878252
others,12.9923012,77.7160412,Low,0,39.2511919
vehicle_breakdown,13.0179155,77.5563817,High,0,62.137149083333334
vehicle_breakdown,13.0178929,77.5562632,High,0,60.29477873333334
vehicle_breakdown,12.9639082,77.5819049,High,0,2.5229375
vehicle_breakdown,12.9634157,77.5835349,High,0,60.66095205
vehicle_breakdown,13.0176661,77.5560062,High,0,32.96513973333334
road_conditions,12.9629602,77.6417244,High,0,773.9601677166667
others,12.9579126,77.5536923,High,0,3082.9785218499997
vehicle_breakdown,13.0144727,77.5836984,High,0,71.08655019999999
vehicle_breakdown,12.9821704,77.5951415,High,0,11.7920497
vehicle_breakdown,12.9670383,77.6213517,Low,0,29.7505507
others,12.9121191,77.4846636,High,1,30.164484366666667
vehicle_breakdown,13.0189936,77.7075788,Low,0,154.20150111666666
road_conditions,13.0416559,77.613576,High,0,1389.0003810666667
vehicle_breakdown,13.0181804,77.5837847,High,0,20.309034999999998
vehicle_breakdown,12.9154183,77.5654563,High,0,106.0838667
vehicle_breakdown,13.0223223,77.5512338,High,0,36.74255311666666
vehicle_breakdown,13.0290894,77.5405327,High,0,43.00267638333333
others,12.9576963,77.5738038,Low,1,85.47325566666667
vehicle_breakdown,12.9967908,77.6141053,Low,0,67.49291361666667
construction,12.8993805,77.6006482,High,1,426.60936853333334
vehicle_breakdown,12.986405,77.5888765,High,0,32.6073129
